index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,x,y
2053,15.0,43.128838342690365,46.2171435989809,114.90525367817573,273.334088589607,23.14059889910833,154.25635613601543,73.51894388494344,33.97765954153021,36.994069391329106,19.61913690951237,3.2166032300760827,2.892527350360912
2054,15.0,40.74959527489183,52.03164645086205,157.0826138326239,242.7320293113308,18.1683389626888,124.8156832462505,101.08001758121958,39.981153562261454,33.496626913708035,17.494821583285745,3.216508140686266,2.5707770926666127
2055,15.0,34.738536779613504,61.31774905774112,207.3898880751728,176.038464604565,15.0,99.85042951846366,128.01384676198575,45.124283155191456,30.281785101262606,15.498215109678624,3.209446115171481,2.2742394747041548
2056,15.0,29.995499164486972,63.07417510795057,265.9678621984991,136.60556143010842,15.0,79.51790084859877,158.86420934735162,47.35267277461698,29.223680280375618,15.0,3.2114046010889044,1.9923497399072565
2057,15.0,26.1513972776048,72.44620401347771,323.06266158041166,88.77554782273819,15.0,58.11766516510914,183.30929650220463,49.805880080307205,26.392028898163858,15.0,3.2061592222356934,1.7112881471195347
2058,15.0,25.27754132672459,77.057071578884,370.8330355927253,65.46870358629269,15.0,44.903893332151966,201.16734736383893,53.80451190069851,23.26539615597143,16.124368743973147,3.2049752095887745,1.4325946441612896
2059,15.0,23.687486179654822,76.72255478918727,394.5081357133889,54.60142628437501,15.0,36.017068909500715,209.1142111798353,53.864253165385435,22.47180664856637,15.0,3.20117210946009,1.1503686957879249
2060,15.0,21.99550538698832,79.32288856825352,389.575574034808,41.32086331681009,15.0,29.5143511780195,204.52680124395096,50.4441455800844,20.159403542829708,15.0,3.189833382317218,0.8692326610542955
2061,15.0,18.782608823902336,76.88824950778516,358.39123516915413,33.97781689783709,15.0,23.020366112404684,193.50018314985337,50.19648637745728,17.545323137404548,15.0,3.1902860096435397,0.5983546339881554
2062,15.0,18.04548987539044,59.40403627230813,278.8570831253113,29.84502081194933,15.0,26.992774678450523,248.54270895129463,65.83592324394868,22.08174396487521,15.0,3.4408436873132,0.4855461471025787
2063,15.0,15.0,45.89862233202479,211.12130629404808,25.385783423997164,15.0,29.13749277638373,315.7131419341147,82.24832208483217,24.632192424612107,15.0,3.718443787756285,0.485431866551869
2064,15.0,15.0,34.84675447925795,152.0229221184209,24.33965728892065,15.0,31.854042560165816,391.7611087127746,117.66992280176186,28.71476721670319,15.0,3.991672632769799,0.4635741639957898
2065,15.0,15.0,28.37297125618275,108.61693909383833,19.73896602971602,15.0,33.48304109353705,454.0407985109624,158.0697217900835,33.77906698282777,15.0,4.272824557897072,0.4673266109365339
2066,15.0,15.0,21.944901850602022,78.20855147806819,15.859682941176484,15.0,35.09349103189442,486.5505935011356,210.34405306148025,36.94561615368034,15.0,4.555477740434683,0.465616551218094
2067,15.0,15.0,17.997716246222147,57.39509324449472,17.409201850685466,15.0,34.76781882545619,489.5489683756874,287.21944761071916,41.76639361270807,15.0,4.836100280894463,0.4668246703100098
2068,15.0,15.0,15.0,44.11917394811013,15.0,15.0,33.42650691695393,455.2425422387792,368.6585716240493,46.512128163126405,15.0,5.119118283813368,0.4656339923577454
2069,15.0,15.0,15.0,32.64230526539081,15.0,15.0,32.137270953561824,395.6329955105849,486.5543565383789,50.319539853967505,15.0,5.401480299515955,0.4569897195629234
2070,15.0,15.0,15.0,27.299921598778443,15.0,15.0,30.52906711243401,321.27255707729086,607.3203951781171,51.07675009201666,15.0,5.681453349125436,0.4513135173763689
2071,15.0,15.0,15.0,21.590815745625367,15.0,15.0,29.821152059922124,263.0997610071738,739.9631325429814,61.57902935279309,15.0,5.936880183838823,0.5644533170067751
2072,15.0,15.0,15.0,22.33341626228532,15.0,15.0,33.61373005418735,239.37081349872489,877.6884840296632,73.83409973816259,15.0,6.110144105210012,0.7853801474998361
2073,15.0,15.0,15.0,20.312171808597306,15.0,15.0,35.733191643997564,210.5941819006403,983.7405660262772,97.98580785554373,15.0,6.283208233666568,1.0065296796420542
2074,15.0,15.0,15.0,15.0,15.0,15.0,43.2838864564924,183.66142053106495,1007.3340978772356,134.99347792012162,15.0,6.3936721376072505,1.2641939362686072
2075,15.0,15.0,15.0,20.350267601795675,15.0,15.0,54.01940944078664,174.51299345239204,931.9652282489694,175.0965038739285,17.79271489685903,6.414303723840113,1.545299961105294
2076,15.0,15.0,15.0,15.0,15.0,15.0,68.62476244692675,153.852047186204,791.7600762153318,244.92118202521084,19.006644078563603,6.41449927266792,1.828768932864264
2077,15.0,15.0,15.0,15.52166138536349,15.0,15.0,84.21712575032048,132.94210047029514,628.7965423603787,334.2347191142065,19.491426323907767,6.415399551998799,2.1122891264169756
2078,15.0,15.0,15.0,15.0,15.0,15.0,105.43673057343406,106.96473626886596,480.9386841625597,446.89540925012057,25.07139284847735,6.416099709208077,2.3930126126444344
2079,15.0,15.0,15.0,15.0,15.0,19.460121644375914,124.38970054628857,83.28906167262183,336.0856538081868,584.1167418073637,34.447328223561804,6.419271917145588,2.6703862813036494
2080,15.0,15.0,15.0,15.0,15.0,24.56676345641027,139.77986537066386,65.42714609706296,243.1810759499272,676.3130987201428,45.633117457945716,6.433078429815568,2.9495895147389257
2081,15.0,15.0,15.0,15.0,15.0,27.26105359015747,152.75358385335622,56.26599533961328,173.8359596794437,755.9149808902727,61.408584888623075,6.445646385247903,3.230639642093335
2082,15.0,15.0,15.0,15.0,15.0,36.422978455147174,154.9450026531947,40.18013073417281,122.70732187753168,791.1064579835121,86.7957918046368,6.454808646944097,3.507919523546972
2083,15.0,15.0,15.0,15.0,15.0,47.699677200000885,151.08727892342685,34.260131479015584,88.05952553945902,765.1324692913695,117.77014679166956,6.463650859366339,3.778177882955241
2084,15.0,15.0,15.0,15.0,15.0,58.92659675340347,189.3996401492616,32.09155072757666,80.71058864572943,754.1918456060713,135.14477098525285,6.220117066248219,3.9073699066841288
2085,15.0,15.0,15.0,15.0,19.067218869781097,68.63472993513261,253.8738865749525,32.946742365568284,73.57796205015512,626.6662001466052,124.42952557760904,5.939005562035426,3.9337117253812193
2086,15.0,15.0,15.0,15.0,20.644812185057255,77.16915288625867,326.74468576764684,37.34149362981967,70.44870936066934,507.4503280756884,116.99868091122433,5.656703312355647,3.928860866497872
2087,15.0,15.0,15.0,15.0,25.96753190985401,91.01556633369444,397.2212902114537,40.71091080218071,64.57824364622323,401.9939796657088,97.61941038573455,5.375616074004558,3.936698768117375
2088,15.0,15.0,15.0,16.35407568673855,35.08248472882204,99.23832164434585,460.93244550905337,44.2609508416808,55.408217379088214,298.77438319683534,84.482613251622,5.098590321747669,3.94083259442606
2089,15.0,15.0,15.0,19.20083723234732,51.49332816641779,105.72379431281848,492.4839686988237,43.587561511056,50.20165830620115,206.48736270613512,70.21987994836904,4.768983552037255,3.9359443666371607
2090,15.0,16.638281103778493,15.0,21.234500074490946,73.55999265227621,101.06266938259937,482.4039547697511,44.40771708055532,42.51462082058925,143.64394990488591,59.08511062372427,4.490155947733676,3.93546785401233
2091,15.0,18.973592775792977,15.573650256050696,22.87063775194032,97.77642991762345,96.2489411407465,431.3699652299183,41.53815490758055,37.91046973604074,102.2341573547844,48.405851983134546,4.2098815918342325,3.937063566198477
2092,15.56398714980318,24.835419311308534,16.468430424039,27.921743325681852,142.25959305294347,80.39617065195733,366.62196293558793,38.21983784103619,35.21637379935764,74.19211644170578,37.824346597912296,3.931486988099633,3.9391042753201497
2093,16.704200914452656,32.839785671391894,20.53461000583511,29.072201856536108,195.70531882786443,75.50230466229547,290.05817118302946,34.62862895682869,27.25322931952292,56.67403977420851,32.725193512293465,3.661036801027618,3.933995197630748
2094,18.16660613499355,37.12815403547928,25.122073699075827,40.39941842704557,265.31892613352335,55.55203132955752,250.019564441284,38.11080697439965,29.7872658010292,46.940555496179286,26.341128979543363,3.466027741979448,3.7359784262380016
2095,17.266880938517403,43.930552437236365,28.68165181872607,55.48769517888972,280.5967343467437,36.11946336530296,212.70641607188873,44.29653537641277,31.413353514639567,39.98549852310797,19.21901282654108,3.331246515887623,3.485978731134681
2096,15.77054928933033,45.20869845762736,33.758407483089464,73.0783077820738,299.197264543857,26.870799939492887,203.4411376702808,58.96551338541123,33.503264830838546,39.752649216445064,18.699079762235502,3.3325868397323006,3.187212373424456
2097,15.0,40.66320162336859,40.282715023243775,109.58749205997228,237.14836635163087,25.72472625679658,180.37146453895977,79.83145771183055,38.30166405401608,40.54798988597358,15.0,3.3315107080408564,2.887143144372456
2098,15.0,36.883482031382016,46.69091082089879,150.65482999507074,183.15096821517207,20.168126894798487,148.86141164910302,105.7780441224196,45.74029462594478,36.520680402514095,16.873524828275908,3.3275401078107376,2.577182227942945
2099,15.0,36.83331312590932,51.58568064679918,208.95181607149948,153.2298134321033,15.0,114.95462482139273,140.1981827132996,50.53872003582536,32.30369361512662,15.0,3.324589121091924,2.2670923330099093
2100,15.0,31.45278649404166,58.47781280121749,265.0287042585138,110.54806850127592,15.0,85.92449501966938,171.4770052672719,52.27681224222261,31.978328862441312,15.0,3.3179172971730595,1.956790661066136
2101,15.0,28.94924965426245,62.81848082942988,302.904032501313,75.15346545513559,15.0,65.91485409482942,199.06982051787816,57.8333870193666,27.27862568424008,15.0,3.3122078567908546,1.6440849371273702
2102,15.0,23.62617654862866,65.29006343991814,323.5838479424728,53.227178915256026,15.0,49.23730159368245,218.8340707544101,61.0233719653308,25.34682570752873,15.0,3.3097830945682483,1.3371349616813033
2103,15.0,21.97639514878449,65.96736657907458,318.72382873826086,38.23821922238986,15.0,36.80945216345591,225.35228861478188,61.9770062904224,21.322245420506547,15.0,3.307829241248125,1.0252565723436635
2104,15.0,19.953867497117773,65.42240664567497,309.50909570518974,38.15167311023428,15.0,31.02033995024373,213.864516334904,60.583765294639186,21.82527728736321,15.0,3.306202266794303,0.7337564233545553
2105,15.0,22.27165389575368,63.92516981711549,325.3959170131386,43.07973857768164,15.0,38.60578623147549,234.7993644048884,62.72531458855226,21.880240578674588,15.0,3.394195031030672,1.000843823372454
2106,15.0,20.74391239975494,60.292544740230504,333.9414357775128,60.17414637531518,15.0,48.22162652557605,228.9581086237712,62.05728330776693,25.40759532165407,15.0,3.3955303513538126,1.311123199568364
2107,15.0,26.48852809684876,59.788277416628866,302.4296301852758,72.76163135740073,15.0,67.44098767119375,212.1451642979476,59.21885588443156,27.776449816689855,15.0,3.3956985609427917,1.6310662482048444
2108,15.0,31.00520362320044,55.25614079701483,254.42442693996043,116.12532124110048,15.0,91.19371392751052,177.56778177269837,53.18083263333793,30.54577621203176,15.0,3.394600665703707,1.940793677063336
2109,15.0,34.45656381817957,49.640559998144425,200.353032868255,134.44575888439272,18.71539496309487,124.90323914055476,145.02686716336942,49.064746740883464,34.87306776903284,15.0,3.3890267968262404,2.2495772899090456
2110,15.0,40.85319769991673,43.277238245507185,153.61907894137497,209.9925157148572,20.733458320861725,154.75821909531075,112.09973066029713,43.93956202073625,36.57648587111416,15.0,3.385734216379531,2.5605476865936447
2111,15.0,42.776589589516064,38.98484958321896,110.69176668162396,259.2189938364444,18.752060762308258,184.95888632886212,86.14852522036803,40.10420000162957,39.658329213523075,15.0,3.382246458512252,2.8720872008672593
2112,15.701905231291809,44.84581051141049,32.04881530087608,78.26164488677402,301.6553617471567,29.818197376666195,201.96265933735523,61.31550552762369,35.717161627219966,40.26461626634197,19.851058465629425,3.3811934570724684,3.1846721405530056
2113,16.169691774859846,43.29798320788196,29.83062113147131,59.42525034808643,310.715679945107,37.37088786355546,211.9443081325019,46.38573383920943,31.060056018514967,41.81518408158633,21.525931116017308,3.380446945304732,3.482262345426137
2114,17.69590113991127,38.9386396776816,25.102370590578623,47.08923375236875,250.8787790554408,48.22676010205719,235.3752284166028,40.58514239370368,27.94043950757455,46.62392324533936,25.61384592715509,3.481739304441254,3.7235520457462754
2115,15.51059914365364,37.37989456026053,25.901326087289014,56.692811229215266,266.5463928927639,38.09854884558768,249.58025630473455,50.495650732031145,32.82177179479106,50.20836176076863,23.172318028712365,3.511950241344226,3.4346321411469867
2116,15.0,39.15439734178444,29.29199798155525,76.66692809385037,235.6098115587048,30.025653567440077,235.682933551226,72.01932163100649,40.535639356278146,48.47653404101533,20.271246337251135,3.5070678499037684,3.113819476081148
2117,15.0,37.146889556450056,34.24990648198974,109.08420273455036,193.577278042224,22.186880358716525,205.53957539093412,104.70966195220258,47.318116048898055,44.42690512891998,15.785041490508668,3.502523159504041,2.8045557908576733
2118,15.0,34.25886388437384,39.790961841748455,149.1175682420365,148.2582292492584,16.377312416044344,163.99588762753442,135.79945355730854,51.86474820089086,41.983423055767176,15.219391730517886,3.510381529814373,2.4906245071418343
2119,15.0,27.378831482786907,47.915840643363715,229.89088736842356,89.14933115733218,15.0,96.17553160226394,212.4104121945518,63.98845571355688,34.46231966650707,15.0,3.5013462872960366,1.9452296648432343
2120,15.0,24.169059855925628,50.96286250400178,264.79270666916324,74.43362886431288,15.0,70.70547399886405,254.43100179992416,68.63331729067323,32.72232254157958,15.0,3.5081137031059666,1.6321334868065738
2121,15.0,19.0898151107352,54.01273261803177,287.3279138736108,54.38611318712782,15.0,49.37841135354702,281.2930962813647,73.57197829459237,27.8950686341898,15.0,3.505239676241424,1.323013770271699
2122,15.0,20.09135331417764,50.876868297380206,292.2728950375533,41.21831513004275,15.0,37.28611271572231,283.90072942323286,73.16062357611759,25.044313517540488,15.0,3.5054749013056634,1.012686216750913
2123,15.0,19.35108277143026,48.60285465968634,284.2074881035357,32.618593122393605,15.0,32.09309044091577,276.1618461698628,73.79283825435324,22.470697815337964,15.0,3.50550725075793,0.7235121205359064
2124,15.0,20.47349083825875,48.13813476091613,272.27689886147897,35.02097202061647,15.0,36.773067745941006,311.5522321647843,78.94754628551689,25.305834769120143,15.0,3.62221280730973,0.973237211507436
2125,15.0,21.22083044618825,45.40544138051486,270.933913762806,49.1207977039583,15.0,51.1500905025906,307.4279966466147,79.47091985676714,26.101911863830647,15.0,3.6231870750045263,1.2766390520202453
2126,15.0,22.006448180701113,45.91755083172786,249.35900508427213,65.37289736180324,15.0,68.89963095734218,281.135623312683,73.10379816022491,32.43343337256276,15.0,3.6222973744043534,1.5801660137115985
2127,15.0,26.592977659263077,45.92947833656438,217.92239067692745,93.59300478225012,15.0,94.96428194623908,242.1156097555999,69.86942812338373,36.070360011276215,15.0,3.6197907690831386,1.8909968099125107
2128,15.0,27.422260956641303,41.62422046653101,170.30123999782387,123.79998428018637,15.0,134.7604442865948,192.4125155419508,59.196978785961115,46.400575103738745,15.0,3.620105992392305,2.206062848247395
2129,15.0,32.45511778721402,36.41270287084289,132.68885225653406,165.3853594959518,16.70449632905532,174.6971596456545,147.78399825538867,53.3257929341121,45.02440377448968,15.0,3.61130097704503,2.5183672587276345
2130,15.0,34.259566160149866,32.86037289333075,97.81761646413476,201.5453781220868,21.056231942119343,223.94507363711128,110.63249335919392,47.935590073591655,47.98438142821781,15.0,3.60799143221846,2.829114354292064
2131,15.0,35.35713818370309,28.408375781566143,70.97545427373309,232.8699896324321,29.31049984042561,261.2837502975926,78.018507183228,40.07845847786425,51.939712717206056,20.24025561528,3.604941386735725,3.1386229797544063
2132,15.0,33.882449251920406,25.28299933422618,51.195009733713256,249.0013696166373,40.63876411996193,282.2673176248948,54.6280655020331,40.34760941075838,51.52437181456338,20.111700469345617,3.6040544044310696,3.452852382583951
2133,17.160987879235694,37.27603385869522,22.027262331873693,39.0853154153344,246.82247504072868,53.2198365649456,283.51457898800135,41.67899732856299,30.880401591620444,53.15282357813521,24.007077332238588,3.603349185785643,3.741185211455461
2134,15.0,29.947686516940212,21.09567564990889,48.34995974817136,206.8767805447348,42.55833872338325,336.50587517412964,57.59852957457124,40.632519343950776,64.93727182561447,24.13589461630777,3.7366662838234137,3.4959623482185163
2135,15.0,30.61903710712328,24.38980790933709,63.13926919046104,196.63474461579872,31.072234532120447,315.14651190123664,78.21024836390005,45.66048005124361,62.533521469113616,20.670962335561107,3.7375448975088137,3.1741648932401283
2136,15.0,29.710446933892214,29.112007249750967,84.94751189145441,167.44978294609928,26.677943622302585,269.81372818405566,112.72050707420556,54.588829664465635,61.28879043223482,19.34751703419516,3.7475191367418734,2.8520410164775383
2137,15.0,26.919373407677742,32.33077930582365,112.22584323549,139.9981776788732,18.466147537044392,215.0383625706517,155.67504802518374,61.12729239076143,54.10961792402129,19.96815233943329,3.749060154101237,2.5400541005834394
2138,15.0,26.36951369521771,34.87613701946809,142.6096995845677,109.0388612373872,15.0,165.76528340761757,205.3244462099788,69.31119105043284,48.15191801765182,16.81703498787004,3.750219070914522,2.2306367744736115
2139,15.0,22.88659731517001,37.433050081217615,179.6058281960733,80.15469652058684,15.0,117.14401751083668,263.53627708890883,80.09867474511357,41.416419116835186,15.0,3.7503234946702486,1.916564077808428
2140,15.0,22.598195115057123,38.63009244038653,207.79590947222252,58.64462319604392,15.0,85.38904516546086,315.08065693938806,81.29522590721477,36.50831293751447,15.0,3.7554910505116847,1.6038299467649757
2141,15.0,18.22212185429324,43.222466732033254,223.47221905120324,44.10671127929211,15.0,62.15730156501528,345.19438730262857,92.08896941236392,31.6814650245569,15.0,3.7577195811215582,1.2917301037732936
2142,15.0,19.52370284355673,39.863540271514246,222.8951021478412,33.42121528618407,15.0,43.67368485564496,341.19998380686155,91.29204865626762,28.42188784821835,15.0,3.7633419691226,0.9782302298329546
2143,15.0,18.534280893998805,41.461959403519934,210.70448317388127,25.19055748679557,15.0,36.02025917829993,332.67226029821575,93.9719257142423,26.656269479877896,15.0,3.765720255184088,0.6890858065047011
2144,15.0,16.237906799974255,37.03805028702453,193.5873286882429,31.69585188783561,15.0,44.839752320379105,379.2117158163589,100.67414584103103,29.35747570637752,15.0,3.892156450879789,0.9483593624654818
2145,15.0,19.07977767322814,39.91862684201211,197.1372018834093,41.27307861280367,15.0,61.69712702321221,380.92604961639984,100.85095409184947,33.18185190726097,15.0,3.8900153032734703,1.2605190843710996
2146,15.0,20.97810534969852,37.7786739657184,189.88596804637368,51.81380769630415,15.0,87.06273089775783,341.7566391759653,94.71749551068574,40.4665013242667,15.0,3.883285801659477,1.572974767935616
2147,15.0,22.63229946452952,36.5473185129072,158.4834002623301,72.7821316185192,15.0,122.98211152005828,288.5508244111512,86.00284487804426,51.806612173097704,15.0,3.8810785140283297,1.9134160557458733
2148,15.0,24.25807908344388,33.38434043489585,125.8315909855407,96.2063777759036,15.0,177.01082688070468,223.74013205250492,76.83350845504884,51.25661629059432,15.75772213271256,3.879633593612764,2.2220636143413244
2149,15.0,24.147767991746186,29.396000743935215,98.582257817542,121.86544447054747,19.28354419788969,240.83301062327823,161.6947092985584,64.71820432306697,57.32311756446473,21.779514723115568,3.8817842287382263,2.5307037436907738
2150,15.0,27.194182941580475,26.69373290209372,76.18914476064045,148.81037561627002,22.0087283251728,300.1494281945539,115.69283164062452,57.61092795116306,64.38629021799,20.486457717413195,3.8813646430386175,2.8398040775631226
2151,15.0,27.275678152370983,22.208107727081508,58.42575287362165,171.87789089583092,31.20867630163157,355.08964316968667,83.04914586576041,47.26072624397397,70.80297632126175,21.1220842978371,3.8791363338280447,3.148761616736313
2152,15.0,29.01665440062384,20.91719880002158,45.29934574849253,182.91456638597543,45.76645691964207,384.81052834420166,58.79300249579829,41.08722637290683,70.52682719329006,27.660765351714392,3.8779738124951817,3.471367385903532
2153,15.0,27.53638113286724,17.429135835869612,33.51791080185909,171.38622607929526,58.78965988758437,366.79485946132,44.40598797678868,33.88213677000241,70.76395796116752,33.228654290941314,3.8789935975176912,3.7609527846354647
2154,15.0,25.53851959665728,16.210352125775973,39.40795737319099,141.5627854081909,49.492731988331286,429.3518606492176,56.11254550492497,41.85939396802157,87.72102486499644,33.17092656935525,4.0371799440600435,3.51103478592994
2155,15.0,22.73864329939857,19.77402245354132,46.75218958350503,132.552272895494,37.67540417616713,397.54273391156784,80.65702436194813,50.29641610094141,86.355045902341,26.51407733140259,4.037372960375105,3.1949246402367013
2156,15.0,23.331913721995807,21.825812674768272,62.610424463109815,112.07626183949766,25.48374426766664,342.86953131198885,115.6617379474338,57.558771260223246,80.69953690725777,23.026656606388308,4.03624488581664,2.8870276513572013
2157,15.0,21.957104156782112,24.423958978331186,76.42215239608895,95.21348486417828,20.533887980718895,279.82173821212615,155.0481555835331,70.0754430585631,72.68808254292938,21.61320294161039,4.037349103034835,2.605127333750688
2158,15.0,22.476100822186485,26.351071113627786,93.6908340441174,74.42000372300896,15.516655975681385,209.7679757520281,212.14148961079,80.08390221597249,64.77566072841697,18.472763846251382,4.036890427895369,2.2961653414130336
2159,15.0,19.89130920441864,27.87945044926147,114.96224574248517,57.49199649411865,15.0,150.73913147667653,278.0191537929626,90.06241447914087,54.90338373116023,15.738604627892853,4.037030177457536,1.9824767734555115
2160,15.0,18.682426717413204,27.50532819708515,131.2392138158643,47.40050188266174,15.0,108.03959842996908,338.40298917225437,95.96183043784596,46.42422927646514,15.0,4.053037343219485,1.6643298963325872
2161,15.0,16.078418302955313,28.753644118219203,139.47249554091158,32.95819067935284,15.0,70.9201342801785,381.9359055392577,107.95225885326003,38.57961294011563,15.0,4.047600236678887,1.3555249675067471
2162,15.0,15.622152137545536,29.299688769171706,144.83861839629662,25.17210409470877,15.0,50.86924272242664,393.3383964451328,106.89172568822994,34.789977515284065,15.0,4.04370304994004,1.0461312850603717
2163,15.0,18.427811877674475,29.279030884683557,143.18834690681442,23.39952048730438,15.0,40.674269114653114,377.6836380792744,107.31653669591664,29.87953983295387,15.0,4.048694183499746,0.7342072835991602
2164,15.0,15.359677194464574,28.25752063228845,129.1031451757029,24.198155804751693,15.0,48.40156573481406,429.4158967539173,123.30324730146393,34.50273310183247,15.0,4.181706392575831,0.955179457032257
2165,15.0,15.0,28.20608034237832,135.48002128402828,32.22653809274509,15.0,68.29369721543911,430.1291998607991,116.2839058223185,41.25404910959761,15.0,4.176364009920038,1.266152665453796
2166,15.0,16.608838613965965,27.80667491415564,126.50863742048443,39.78809959103428,15.0,103.05811640819016,383.8399184258792,109.93844844320849,48.16752262596482,15.0,4.1644636443548615,1.5776984336131503
2167,15.0,20.339115602117342,25.89635986052713,108.86694014104086,50.97266922785262,15.0,148.9011825107803,327.292195724211,101.00002978540336,58.53013098208832,15.0,4.17119684415111,1.8900468093328529
2168,15.0,20.346587360775747,24.907592285705583,94.35870363236609,64.23961328615445,15.0,208.5771859878316,253.0850430559782,91.48911518354149,66.63779843723033,16.011894350918492,4.173171459562642,2.2019282691664848
2169,15.0,21.84875214956347,22.689494667550505,73.47790238166591,76.30306847650691,18.172839558972047,289.6759002021746,186.4067873902699,75.00180438387099,78.93470163109066,19.915367251937255,4.173706186067434,2.512474931739487
2170,15.0,19.623411116913207,19.98887673890448,58.41446527348279,88.42468406697171,22.71833434131668,367.888605293064,136.37856725083478,67.85611315984997,90.70878740803713,21.644208779293237,4.174400784726993,2.826645179656274
2171,15.0,21.93459612444821,19.37357469873305,45.28134226505696,99.602670903537,31.485626956102852,432.9496135377484,91.20990371757765,54.594753686049,97.73369085583516,27.88093590539333,4.176441455004611,3.140624932974131
2172,15.0,21.43619695510648,16.813084825682033,37.18821749128975,112.0002022517367,44.53817512198965,466.9720568122197,66.1066455187404,43.947045330091505,101.4707897651074,34.16357973000834,4.177574272595487,3.448342450888984
2173,15.0,24.40206807676423,15.24934160671254,28.9689304886722,103.04096210130548,64.76013301792247,457.8275592659749,44.865075300528304,36.67426802442333,99.256909251712,43.703383634946434,4.183387840944752,3.751764685261392
2174,15.0,19.47922094625658,16.411220794917135,37.354189787015606,85.05896902630377,38.92655211123952,484.4128027825688,83.20836936345837,57.40787082062297,124.8937785370757,32.26817869424089,4.3376087501791165,3.2840428176356076
2175,15.0,16.91782400813393,19.3176844246248,45.564679303008354,72.7141423107324,26.88586675262343,425.6543177024465,122.97552563973188,69.73173562670033,115.7707055794068,27.2795388522814,4.338111638241433,2.966889609655993
2176,15.0,15.523523502044291,18.36769473426921,58.6629177884513,66.37697506578695,20.14870507140293,324.50274880130365,190.12995446862945,88.92723914832462,100.01328769584666,24.16750392591751,4.336182325868025,2.592474503848715
2177,15.0,15.0,18.990389296032525,75.41324347081282,53.09701753478757,15.0,235.2196926690688,261.41684334283275,103.47866102656458,82.94246461087658,19.24743120178251,4.340761302647273,2.278745413373928
2178,15.0,18.71694822505875,19.699437030226935,87.44851685916717,44.52290806485201,15.0,168.3316048935065,343.0445406877137,124.85778138485372,71.93988409901966,17.050847735642712,4.342363140389612,1.9717043599379047
2179,15.0,16.629017055436144,21.63081567284464,99.54137107428332,37.79904146630739,15.0,116.57054496430004,410.25093157671233,136.93711002688204,58.54446760904233,15.019203274456618,4.342944573924777,1.6613721790782217
2180,15.0,15.0,22.355042613537773,104.29739913978727,26.8339812431283,15.0,78.9273335573893,474.6483512976424,150.7874467817848,48.78403803669259,15.0,4.341591842745167,1.3547800206691474
2181,15.0,17.418678389224187,21.938606920917135,104.47682644510245,25.712055351758107,15.0,56.227893725611274,481.60384818358347,152.59470931707796,42.34885469094567,15.0,4.339949628574634,1.0451332016571298
2182,15.0,15.0,22.92346830792796,95.06008903279132,17.923659422511353,15.0,42.96125731880405,457.1196355350109,148.7509308151221,34.215077418443826,15.0,4.3416383545805095,0.7329026782150418
2183,15.0,15.0,22.804565520494727,88.32702093799378,22.227396475655247,15.0,53.84610927715918,501.4804807272986,171.52215432175356,44.03887953842735,15.0,4.474628527165538,0.9527235272809508
2184,15.0,15.0,22.02546629987751,88.56282474926928,26.66730573676532,15.0,72.67997419617727,503.4357290757195,173.60956584882328,47.49016316448357,15.0,4.4711955706308055,1.2648218333839685
2185,15.0,15.0,19.33656004273687,81.90670530045685,28.72852332042783,15.0,108.53279589115093,451.201729250736,162.87482969989668,59.62680631561578,15.0,4.466710124990753,1.5711407361401692
2186,15.0,15.0,19.857349892689346,75.93678708059113,36.67174059347844,15.0,158.1038361440321,379.22316757909186,144.40020405045243,70.26873320961117,15.0,4.47018813731294,1.8818597118580145
2187,15.0,15.713606972693384,20.229425872476423,66.54883639832272,47.536528839699315,17.553866902120973,223.97082251132224,299.4643057115313,124.67661092072444,87.8798275720563,19.533182775289927,4.469492980678722,2.193573895002858
2188,15.0,15.9837297354581,16.400790157617386,56.80334914073312,58.94722405911754,17.332256037541853,320.02890252667567,215.0082608897118,104.87755988712216,106.70601434865064,22.557816873733987,4.470318261355112,2.5045618785434565
2189,15.0,17.813248674668422,18.318832410943106,41.25473252068682,60.60353173317186,24.53162271110941,410.9547621229447,149.5316731941671,88.53900448102506,123.7591086486605,28.32634497522332,4.476515535290081,2.81537265228823
2190,15.0,17.944951725553448,15.0,32.13438490816628,65.88644212082333,29.87877196666037,496.6067009561814,102.68774008873255,70.04081359113064,139.37475678512615,34.49372367978835,4.479909160180917,3.1311949391830862
2191,15.0,17.21151170229348,15.0,26.49692659225673,79.67603628020994,47.57865559531779,538.7846475810798,72.67341706276035,53.57119687284428,146.77489050660975,45.492237611869,4.481172548085598,3.4439329171461948
2192,15.0,18.90238266507444,15.0,24.470605020425616,74.91500974811306,70.12078752258624,529.3768961477981,51.79523909861239,46.04219187247488,145.08637762136723,52.66773537425974,4.486737654631007,3.747695903138221
2193,15.0,15.0,15.0,23.0671339844568,58.00034557021054,50.87929675525592,550.281647123614,66.66781870600643,59.15674000802683,184.90190503005527,48.48507908877409,4.640228839595055,3.5310331822348022
2194,15.0,15.0,15.0,27.45081814510259,55.00830053831145,34.40625606843093,515.8915059952504,99.03911182645132,75.61702537148794,176.7407992487444,39.27206355780173,4.63602249206651,3.221844264706873
2195,15.0,15.0,15.0,33.98682620176735,54.09342504739389,26.81976058129653,436.5892143389097,145.4466621535841,95.18283250149013,158.10307313019638,34.19161168758269,4.626715112723247,2.9031669460941987
